,0,1,2,3,4
62,0.37860483,0.28725123,0.0,0.06962049,0.24421535
63,0.37527615,0.28631496,0.0,0.067892,0.2418076
64,0.3707988,0.28588575,0.0,0.06644806,0.2396134
65,0.36614054,0.2855911,0.0,0.064190045,0.23757769
66,0.3595181,0.2855984,0.0,0.06225404,0.23500311
67,0.35233936,0.28521493,0.0,0.058867782,0.23179655
68,0.34612828,0.28426257,0.0,0.05514379,0.22879413
69,0.3418823,0.2828299,0.0,0.052609563,0.22638018
70,0.34040347,0.2810913,0.0,0.050801814,0.22480309
71,0.34033275,0.27906632,0.0,0.04986614,0.22338112
72,0.34102845,0.2766781,0.0,0.04871276,0.22163662
73,0.34204608,0.2743064,0.0,0.047503725,0.21984024
74,0.34273267,0.27192253,0.0,0.04556468,0.21775542
75,0.34253532,0.270157,0.0,0.04408507,0.21603669
76,0.34227723,0.2688476,0.0,0.042790547,0.21479343
77,0.34204865,0.26770034,0.0,0.042114154,0.21381633
78,0.341381,0.26665318,0.0,0.041132435,0.21259575
79,0.34078607,0.2652583,0.0,0.039661676,0.21101886
80,0.33841565,0.26355678,0.0,0.037609115,0.20823069
81,0.3342979,0.26245877,0.0,0.03593588,0.20545918
82,0.32985646,0.2616367,0.0,0.034717396,0.20301977
83,0.32547194,0.26088703,0.0,0.03358312,0.20081858
84,0.32107776,0.26036847,0.0,0.032811195,0.19890578
85,0.31712914,0.25956547,0.0,0.031459823,0.19682802
86,0.31376773,0.2582923,0.0,0.030217858,0.19465013
87,0.3111692,0.257157,0.0,0.029477822,0.19292887
88,0.3089387,0.25609452,0.0,0.028839158,0.19140844
89,0.30720103,0.25535542,0.0,0.028719204,0.1904231
90,0.3059772,0.25468856,0.0,0.028346168,0.1896236
91,0.3062196,0.25353348,0.0,0.028395357,0.18891317
92,0.30805838,0.251713,0.0,0.027627664,0.18807293
93,0.30966806,0.25001463,0.0,0.026786434,0.18719877
94,0.31042087,0.24873962,0.0,0.02598712,0.18628763
95,0.31005144,0.24797012,0.0,0.025543602,0.18539861
96,0.30897003,0.2475556,0.0,0.025620328,0.18453379
97,0.30784768,0.24702092,0.0,0.025353627,0.18351288
98,0.30684978,0.24644123,0.0,0.02472082,0.1825568
99,0.30566293,0.24612199,0.0,0.024699109,0.18201235
100,0.30387908,0.24566288,0.0,0.024256619,0.18092895
101,0.3018651,0.24539141,0.0,0.02397895,0.17999902
102,0.29958543,0.24515696,0.0,0.023325326,0.17894617
103,0.2974902,0.24483557,0.0,0.022585513,0.17793456
104,0.29556465,0.24452043,0.0,0.022306697,0.17705983
105,0.29283252,0.24427776,0.0,0.021919923,0.17587309
106,0.29049003,0.24409148,0.0,0.022040429,0.1750189
107,0.28848407,0.24371853,0.0,0.021588253,0.17408666
108,0.28658235,0.2436556,0.0,0.021386893,0.17361851
109,0.2851463,0.24370441,0.0,0.02165188,0.17342937
110,0.2843572,0.24369651,0.0,0.021635907,0.17333513
111,0.28444543,0.2434975,0.0,0.021561088,0.17335838
112,0.28472757,0.24313354,0.0,0.02156465,0.17325103
113,0.28537396,0.24296089,0.0,0.02191514,0.17339937
114,0.2855712,0.24286984,0.0,0.021940144,0.17339952
115,0.28475022,0.2434694,0.0,0.02231394,0.17368494
116,0.28410888,0.24426134,0.0,0.022816392,0.17422646
117,0.28285673,0.24487121,0.0,0.023200246,0.17424604
118,0.28203928,0.24538614,0.0,0.023272576,0.1743889
119,0.2799552,0.24595867,0.0,0.023463683,0.17410542
120,0.27863023,0.24585192,0.0,0.023213746,0.17351103
121,0.278687,0.24494784,0.0,0.022554116,0.17276032
122,0.2796214,0.24413975,0.0,0.022439094,0.17257418
123,0.28168583,0.24275358,0.0,0.022121327,0.17209594
124,0.28349486,0.2410071,0.0,0.021358954,0.17105752
125,0.28445467,0.23950963,0.0,0.020542415,0.16989706
126,0.28551584,0.23837519,0.0,0.020115422,0.1692395
127,0.2853546,0.23822711,0.0,0.019837039,0.16903314
128,0.28427568,0.23892413,0.0,0.019845562,0.16928576
129,0.28362542,0.23988448,0.0,0.02012782,0.17008115
130,0.28321755,0.24089174,0.0,0.02044067,0.17098834
131,0.28265047,0.24181516,0.0,0.020501735,0.17171258
132,0.280693,0.24294458,0.0,0.020383881,0.17193961
133,0.27723232,0.24423908,0.0,0.019899981,0.17175293
134,0.273608,0.24541682,0.0,0.01937701,0.17152402
135,0.27059823,0.2462085,0.0,0.01863535,0.17121129
136,0.26850435,0.2466162,0.0,0.017981412,0.17103626
137,0.2672546,0.2469447,0.0,0.017565044,0.17122114
138,0.26672205,0.24767232,0.0,0.017626362,0.17214803
139,0.26661187,0.24785566,0.0,0.016744168,0.17241788
140,0.26675183,0.24822392,0.0,0.016219111,0.17299359
141,0.26682672,0.24873559,0.0,0.016237201,0.1735771
142,0.26715127,0.2489922,0.0,0.0159117,0.17384748
143,0.26745027,0.24929713,0.0,0.0155077595,0.17420755
144,0.26698542,0.24962826,0.0,0.015121715,0.17427936
145,0.26574025,0.24983256,0.0,0.014700638,0.17391162
146,0.26386982,0.25027213,0.0,0.014810162,0.17365927
147,0.26304334,0.25089324,0.0,0.014611291,0.17407247
148,0.2630283,0.25096363,0.0,0.014156269,0.17424937
149,0.26391467,0.25098637,0.0,0.013942169,0.17478788
150,0.26488313,0.25117296,0.0,0.014016049,0.17543627
151,0.26530358,0.2513807,0.0,0.013939934,0.17577462
152,0.26239657,0.25141004,0.0,0.013252201,0.17431608
153,0.2580993,0.25207603,0.0,0.012786465,0.17315276
154,0.25370446,0.25327143,0.0,0.012796478,0.17279975
155,0.25021797,0.25452173,0.0,0.013168158,0.17298013
156,0.2473807,0.25532705,0.0,0.012823911,0.17299318
157,0.245603,0.2556717,0.0,0.012507634,0.17312364
158,0.2448193,0.25590563,0.0,0.012548866,0.17352688
159,0.24491253,0.25585085,0.0,0.0127352495,0.17376454
160,0.24540922,0.25547844,0.0,0.012684228,0.17371967
161,0.24601677,0.25495926,0.0,0.012527468,0.17334656
162,0.24662629,0.2546034,0.0,0.012507604,0.1731711
163,0.2471114,0.2544822,0.0,0.012813838,0.17321283
164,0.24722522,0.25437123,0.0,0.012901248,0.1731854
165,0.2472492,0.25451526,0.0,0.013124572,0.1733594
166,0.2472623,0.25479096,0.0,0.013497816,0.1736443
167,0.2472656,0.25501722,0.0,0.013717132,0.17383376
168,0.24703506,0.2550928,0.0,0.013568969,0.17375197
169,0.24679722,0.25513807,0.0,0.0134634245,0.17368065
170,0.24473576,0.25595054,0.0,0.013460832,0.17360313
171,0.24193272,0.25724924,0.0,0.01386288,0.17382808
172,0.23838413,0.2585586,0.0,0.013898836,0.17371021
173,0.23451272,0.26026914,0.0,0.014157208,0.17406219
174,0.2311749,0.2617723,0.0,0.014213147,0.17445298
175,0.22865775,0.26302168,0.0,0.0142510105,0.17501651
176,0.22704807,0.26371616,0.0,0.01390438,0.17534205
177,0.22625187,0.26416337,0.0,0.013547765,0.17570017
178,0.22581099,0.26428047,0.0,0.013088467,0.17578736
179,0.22598487,0.26442492,0.0,0.012970375,0.17608155
180,0.22604796,0.26446044,0.0,0.012692841,0.17614126
181,0.22616835,0.2648232,0.0,0.012857439,0.17656662
182,0.22638318,0.26515582,0.0,0.012903662,0.1769845
183,0.22674999,0.2652636,0.0,0.012772428,0.17718412
184,0.2297493,0.2647199,0.0,0.012342589,0.17792799
185,0.23427849,0.2638682,0.0,0.012318315,0.17901786
186,0.23899047,0.26321447,0.0,0.012576433,0.18016656
187,0.2402562,0.2636539,0.0,0.013263868,0.18063886
188,0.23857538,0.26487917,0.0,0.013619499,0.18059546
189,0.2350299,0.2668968,0.0,0.0139570255,0.1806683
190,0.22938862,0.26865023,0.0,0.013748677,0.17979044
191,0.22344589,0.26989403,0.0,0.013310509,0.17868206
192,0.21784392,0.271044,0.0,0.013132842,0.1779713
193,0.21343908,0.27241212,0.0,0.01369472,0.17820619
194,0.21326137,0.2723374,0.0,0.013814079,0.17868625
195,0.21623987,0.27107713,0.0,0.013813632,0.17926186
196,0.22099821,0.26947632,0.0,0.013873624,0.1797782
197,0.25632504,0.27644223,0.32463184,0.022584962,0.18982768
198,0.2725828,0.2833314,0.36901754,0.03409569,0.20755425
199,0.28611,0.29194432,0.3701902,0.047602236,0.22235979
200,0.29621574,0.3030192,0.36465052,0.066116944,0.23669724
201,0.3047852,0.3153739,0.36481047,0.08746545,0.25124633
202,0.30948883,0.32936937,0.35670182,0.10618861,0.26419806
203,0.31379592,0.3425789,0.36150336,0.121663876,0.27540094
204,0.32091707,0.35182983,0.36411938,0.13382797,0.28411764
205,0.32999945,0.35770094,0.36322308,0.1447167,0.29079688
206,0.33922976,0.36151433,0.36342776,0.15585272,0.29665852
207,0.34687623,0.36452812,0.3704495,0.165372,0.30133784
208,0.35172677,0.3675403,0.37029275,0.17328757,0.30459228
209,0.35525998,0.37136245,0.36959895,0.17985694,0.30812007
210,0.35924464,0.3741405,0.37365177,0.18763246,0.3117703
211,0.36268422,0.37502587,0.37385842,0.19340454,0.31357607
212,0.3651548,0.37469652,0.36370045,0.1983475,0.31381935
213,0.36710173,0.37531286,0.3649491,0.20373662,0.31484604
214,0.3698812,0.37666583,0.37317616,0.20978357,0.31759796
215,0.37751424,0.37611857,0.37466305,0.21566014,0.32077068
216,0.38995028,0.37503797,0.37670144,0.22133283,0.32456306
217,0.40425444,0.37859738,0.38437465,0.23175357,0.3342913
218,0.41540593,0.39100406,0.38442898,0.2507188,0.35257205
219,0.42383152,0.4097348,0.3834737,0.2748396,0.37490135
220,0.43262976,0.42928755,0.39479798,0.29869547,0.39661038
221,0.44124985,0.44473505,0.3943478,0.32056728,0.41341776
222,0.44811583,0.45617795,0.40065107,0.3380001,0.42481184
223,0.4545045,0.46650764,0.3998973,0.35418788,0.43689635
224,0.46089834,0.47478056,0.39170378,0.36906722,0.4475147
225,0.47168636,0.48149407,0.402759,0.38485384,0.45894384
226,0.48432755,0.48553532,0.4121691,0.39787033,0.46732092
227,0.49453223,0.48934308,0.40891996,0.40752614,0.47438067
228,0.5042178,0.4939257,0.40698287,0.41868052,0.48305422
229,0.5115554,0.49822474,0.41574636,0.4269951,0.4900172
230,0.5156215,0.50125974,0.41422287,0.43171605,0.4934536
231,0.5173465,0.50371414,0.40805152,0.43547034,0.4958519
232,0.5197674,0.5074262,0.41890475,0.44260648,0.5012614
233,0.52400255,0.5100371,0.42002025,0.45055607,0.50613636
234,0.5308874,0.5114942,0.42111602,0.45767,0.5104026
235,0.5393277,0.5147106,0.42843953,0.4692289,0.51766044
236,0.54572195,0.5170161,0.4352756,0.4775464,0.5217337
237,0.54955304,0.51853245,0.4314416,0.48289815,0.52379614
238,0.55499125,0.51770085,0.44339308,0.48555663,0.52428967
239,0.5601527,0.5157162,0.4428092,0.48723257,0.52471304
240,0.56610507,0.51334125,0.4500352,0.48734298,0.5246026
241,0.5743308,0.5117791,0.45182756,0.48989245,0.5274611
242,0.5810103,0.5114021,0.45547685,0.49325565,0.53039366
243,0.5867959,0.5087934,0.46205333,0.49141377,0.529007
244,0.59263635,0.50352114,0.46346822,0.48383394,0.52474225
245,0.5965935,0.49553537,0.45068565,0.4731922,0.5179773
246,0.59841603,0.48695338,0.44981045,0.4613708,0.5108493
247,0.5991106,0.48056805,0.44802085,0.45135623,0.5059627
248,0.5978854,0.47378218,0.45000556,0.43671873,0.49855107
249,0.5965953,0.4699666,0.45509085,0.42551374,0.4949609
250,0.5989104,0.46750602,0.4635441,0.41579863,0.4944437
251,0.603758,0.4654137,0.46456388,0.40840468,0.4951579
252,0.6097871,0.4637866,0.46826506,0.4017854,0.4956451
253,0.62347823,0.46047387,0.50520444,0.4000776,0.49643826
254,0.63394374,0.45871097,0.48535427,0.39513916,0.49897587
255,0.6514587,0.45030773,0.5322529,0.39055172,0.4942829
256,0.6712546,0.44393548,0.54178476,0.38691717,0.49640745
257,0.69072026,0.43764085,0.5431768,0.38308814,0.49751878
258,0.7075142,0.43097925,0.54330206,0.3780381,0.49898133
259,0.72696155,0.42408592,0.55459285,0.3762496,0.5010205
260,0.74654204,0.41861153,0.5551462,0.3736385,0.503885
261,0.7619147,0.414051,0.54818237,0.36930612,0.50509346
262,0.77741736,0.408359,0.5553769,0.3634389,0.50494426
263,0.78912306,0.40151092,0.48537937,0.36075774,0.50376546
264,0.76853627,0.39587903,0.059132695,0.34407562,0.49305612
265,0.7698063,0.39610276,0.20407234,0.32716718,0.4895324
266,0.7671855,0.39367533,0.17404082,0.32569814,0.49115497
267,0.7729952,0.3892914,0.18383518,0.31648877,0.48730755
268,0.7815245,0.38959798,0.47310084,0.30237558,0.48564282
269,0.786889,0.38350937,0.53851414,0.30004996,0.4846878
270,0.7838852,0.377869,0.44460452,0.2843532,0.47990954
271,0.7877473,0.38047385,0.5051738,0.2741954,0.47831312
272,0.79205984,0.38317358,0.48868966,0.27838793,0.48485124
273,0.8014761,0.39073926,0.46778172,0.28884566,0.49698293
274,0.8062604,0.3985434,0.46494257,0.29764327,0.50823784
275,0.8077815,0.40471637,0.4658674,0.30732837,0.51678085
276,0.80745375,0.41726202,0.45925042,0.32403263,0.53070694
277,0.8059624,0.43514228,0.4530798,0.3483868,0.5505272
278,0.80238867,0.4530669,0.4496992,0.37381023,0.56841767
279,0.79708755,0.46990073,0.42395714,0.39788365,0.5835126
280,0.79431117,0.48762074,0.4404805,0.4162391,0.5988595
281,0.79226035,0.50116676,0.41369405,0.4381203,0.6126982
282,0.7880333,0.51619595,0.40236548,0.4553397,0.6264762
283,0.78650683,0.5308603,0.40293255,0.47233176,0.64078087
284,0.7809579,0.54238,0.38529557,0.48545393,0.6501575
285,0.7737368,0.5537808,0.39237922,0.49610394,0.6586891
286,0.76498073,0.5646405,0.39323774,0.50675935,0.6658929
287,0.7559399,0.5745013,0.39310718,0.5157855,0.67230785
288,0.7470463,0.583006,0.38646004,0.52356404,0.67656344
289,0.7384544,0.58995086,0.38396502,0.5307575,0.6794249
290,0.7323293,0.5962023,0.38690844,0.54034185,0.6838072
291,0.72511894,0.60239863,0.3881261,0.5505915,0.68741494
292,0.7208592,0.607509,0.39079037,0.56139606,0.6909086
293,0.7171394,0.6097897,0.3717831,0.5672791,0.6907707
294,0.71567434,0.61381084,0.38060167,0.5757564,0.6939296
295,0.7127914,0.61815274,0.37896714,0.5852707,0.6981339
296,0.71344525,0.6221738,0.39161587,0.59397167,0.7023298
297,0.71297693,0.6245135,0.38096884,0.60093063,0.70387095
298,0.7129141,0.62435114,0.36853084,0.601985,0.7017915
299,0.7093484,0.62307656,0.368331,0.5975422,0.6972851
300,0.70307034,0.62202144,0.36484185,0.5935641,0.69350797
301,0.69813704,0.6211325,0.3660031,0.5897305,0.690813
302,0.69492936,0.6218481,0.3655871,0.58782,0.6907449
303,0.69319826,0.6242479,0.36523548,0.5887781,0.69298154
304,0.69078636,0.6284127,0.36248064,0.5935505,0.69681215
305,0.6861293,0.6311885,0.3642862,0.5934247,0.69666725
306,0.6818213,0.633261,0.36096212,0.5930826,0.6965953
307,0.67887366,0.6367641,0.3680524,0.59818465,0.6997581
308,0.67769337,0.63917845,0.36796924,0.6017388,0.7015211
309,0.6776149,0.64128935,0.3631871,0.6055952,0.7031787
310,0.67750067,0.64315146,0.35509238,0.60897106,0.7046498
311,0.67784446,0.6421921,0.3573859,0.60667074,0.7025924
312,0.6775748,0.63885695,0.3550666,0.5997948,0.6980302
313,0.6773905,0.63399005,0.35382128,0.5901263,0.69226867
314,0.67758596,0.6295141,0.35338888,0.58150476,0.68785185
315,0.68045425,0.6250429,0.3537979,0.5749066,0.68510026
316,0.6817016,0.6223371,0.35394356,0.5716262,0.6834433
317,0.680652,0.6182548,0.3521348,0.56200606,0.6777535
318,0.6780854,0.6133961,0.34533647,0.55046016,0.67129576
319,0.67335576,0.60873437,0.3394667,0.539221,0.6643424
320,0.6673375,0.60522574,0.33760902,0.5288315,0.6583627
321,0.66211027,0.60058415,0.3384215,0.51661235,0.6513677
322,0.6594743,0.59513056,0.34071663,0.5051799,0.64464056
323,0.6583367,0.588848,0.33576027,0.49430266,0.63785046
324,0.6531338,0.5798603,0.12340325,0.48557213,0.6268348
325,0.6343507,0.57681507,0.0,0.4622918,0.6117158
326,0.60915095,0.58028316,0.033278063,0.4395719,0.60184324
327,0.57362026,0.5831726,0.0030048639,0.4299091,0.59568805
328,0.55181205,0.58029187,0.0,0.41226473,0.58617514
329,0.5342031,0.5708066,0.0,0.3925856,0.5691216
330,0.5163481,0.5617027,0.0,0.37107897,0.5519379
331,0.5019917,0.55118096,0.0,0.35207352,0.53713876
332,0.4897215,0.5423623,0.0,0.33614114,0.5234643
333,0.48122996,0.5363218,0.0,0.32303426,0.512904
334,0.47505385,0.53227586,0.0,0.31231946,0.5049771
335,0.46847296,0.5283064,0.0,0.30313405,0.4975009
336,0.46449962,0.52313817,0.0,0.29351428,0.49044403
337,0.46214896,0.5172627,0.0,0.28517333,0.48412588
338,0.45852488,0.5120113,0.0,0.27628317,0.4774463
339,0.45465028,0.5070081,0.0,0.2673478,0.47102
340,0.45046103,0.5022565,0.0,0.258911,0.46497804
341,0.44313967,0.49721342,0.0,0.24992062,0.45725936
342,0.43586028,0.49283025,0.0,0.24174307,0.45040265
343,0.42718405,0.48934412,0.0,0.23542474,0.44415155
344,0.41916,0.48670393,0.0,0.22824214,0.43911538
345,0.4110506,0.48422346,0.0,0.22072917,0.43390185
346,0.40354282,0.48133355,0.0,0.21410377,0.42868328
347,0.3984923,0.47771692,0.0,0.20750351,0.42387775
348,0.39580494,0.47364223,0.0,0.2020161,0.41954792
349,0.39501607,0.46857595,0.0,0.19604552,0.4147603
350,0.3956043,0.46321142,0.0,0.18983988,0.40998828
351,0.39671862,0.45790654,0.0,0.18401174,0.40546483
352,0.39794683,0.45304823,0.0,0.1788765,0.40154877
353,0.3987633,0.4484024,0.0,0.17415737,0.3977373
354,0.39889106,0.44392067,0.0,0.16925208,0.3935566
355,0.3976131,0.44053316,0.0,0.16463949,0.38992676
356,0.394477,0.43760583,0.0,0.16089986,0.38595468
357,0.3899276,0.43503162,0.0,0.1568888,0.38173392
358,0.3858013,0.43270543,0.0,0.15235427,0.378156
359,0.38261664,0.43010172,0.0,0.14795025,0.3747616
360,0.37968302,0.42746925,0.0,0.14402358,0.37148845
361,0.37599474,0.4245878,0.0,0.13952582,0.36727372
362,0.3726967,0.42188883,0.0,0.13590054,0.3636648
363,0.3689349,0.41940522,0.0,0.13245969,0.36007792
364,0.36585698,0.41690257,0.0,0.12902153,0.35681486
365,0.36383897,0.4142254,0.0,0.12576485,0.35382676
366,0.3630303,0.4116177,0.0,0.12315142,0.3513602
367,0.3627755,0.40900552,0.0,0.12121305,0.34914097
368,0.36280143,0.4067156,0.0,0.11909975,0.34720936
369,0.36269575,0.40438712,0.0,0.11743985,0.34509188
370,0.36201182,0.40229464,0.0,0.11569728,0.3428317
371,0.3608764,0.4000245,0.0,0.113326624,0.3401161
372,0.35769802,0.39779416,0.0,0.11028536,0.3365271
373,0.35316765,0.39577895,0.0,0.10728969,0.33279297
374,0.34901226,0.39431357,0.0,0.10526678,0.33019134
375,0.34559137,0.3932742,0.0,0.104236215,0.32853547
376,0.3428921,0.3917861,0.0,0.10272491,0.32642597
377,0.34149134,0.38965112,0.0,0.10109712,0.32412696
378,0.3409136,0.3873856,0.0,0.09972459,0.32192543
379,0.3411684,0.3846363,0.0,0.098716274,0.31952444
380,0.3411123,0.38220334,0.0,0.09793046,0.3172916
381,0.34154838,0.37979996,0.0,0.097075775,0.3153201
382,0.34191453,0.3772739,0.0,0.09593411,0.31308854
383,0.34268436,0.3752246,0.0,0.095186636,0.31168103
384,0.34330004,0.37323493,0.0,0.094325125,0.31022826
385,0.3435825,0.3716753,0.0,0.09336501,0.3090248
386,0.34423158,0.37004864,0.0,0.0928089,0.30786368
387,0.3445729,0.36855438,0.0,0.09235726,0.30663776
388,0.3445204,0.36706948,0.0,0.09165765,0.30518147
389,0.34421128,0.36534387,0.0,0.09040271,0.3033539
390,0.3438766,0.3639203,0.0,0.08992441,0.30202246
391,0.34364057,0.3627891,0.0,0.08947882,0.3010019
392,0.3431797,0.36166507,0.0,0.08918437,0.29989338
393,0.3429973,0.36007196,0.0,0.08816297,0.29826337
394,0.34211886,0.35889155,0.0,0.08719987,0.2968272
395,0.34153944,0.35844344,0.0,0.08716373,0.29645514
396,0.34043506,0.35843587,0.0,0.08730517,0.29620513
397,0.33997917,0.35844976,0.0,0.08709833,0.2962079
398,0.3398357,0.35881507,0.0,0.08648458,0.29663736
399,0.33885288,0.3591301,0.0,0.08524166,0.29646176
400,0.33730426,0.3594078,0.0,0.08407679,0.29602453
401,0.33520752,0.3597131,0.0,0.08334419,0.29549003
402,0.3323233,0.36000097,0.0,0.08239338,0.29450408
403,0.32932484,0.3604719,0.0,0.08120276,0.29384238
404,0.3268329,0.36099607,0.0,0.0797952,0.29354557
405,0.32483009,0.36155477,0.0,0.078725755,0.29356104
406,0.32335126,0.36199662,0.0,0.07729718,0.29357976
407,0.32275906,0.36181188,0.0,0.07572423,0.29325122
408,0.32248998,0.36103505,0.0,0.073816136,0.29231304
409,0.32247972,0.3602926,0.0,0.07251704,0.29166654
410,0.3227044,0.359739,0.0,0.07144518,0.2913197
411,0.3225788,0.35969344,0.0,0.07035072,0.29134324
412,0.3216772,0.36035293,0.0,0.06950377,0.2917124
413,0.32061422,0.3613674,0.0,0.06873864,0.29238358
414,0.31766236,0.3630864,0.0,0.06775311,0.2928122
415,0.31406143,0.3649619,0.0,0.066524014,0.29308367
416,0.31026545,0.36665428,0.0,0.065291926,0.29321754
417,0.30701256,0.36801657,0.0,0.06411342,0.29333836
418,0.3045503,0.36874065,0.0,0.062411144,0.29312468
419,0.30290985,0.36892486,0.0,0.060403973,0.29273698
420,0.30141187,0.36884582,0.0,0.058369234,0.29219836
421,0.3004862,0.36884344,0.0,0.056712493,0.29196873
422,0.3000813,0.368662,0.0,0.055637196,0.29180297
423,0.30011985,0.36823058,0.0,0.054034963,0.29141086
424,0.30093035,0.36739066,0.0,0.05269541,0.29102054
425,0.30211988,0.36628875,0.0,0.05181898,0.29049477
426,0.30318022,0.3653222,0.0,0.051150188,0.29001516
427,0.30406216,0.3646348,0.0,0.05074042,0.28969592
428,0.30454838,0.3638891,0.0,0.04972744,0.28903642
429,0.3047415,0.3627724,0.0,0.04818134,0.28786013
430,0.30482087,0.3610864,0.0,0.046536654,0.2861146
431,0.30483246,0.3591054,0.0,0.045397207,0.28424847
432,0.30518627,0.35734168,0.0,0.044654325,0.28287503
433,0.30523068,0.3560987,0.0,0.044304356,0.28191754
434,0.30512437,0.35491145,0.0,0.043581143,0.2808004
435,0.30493537,0.35313073,0.0,0.042561427,0.27895766
436,0.30483106,0.3514453,0.0,0.041961372,0.2773803
437,0.30471674,0.35019144,0.0,0.04186766,0.27636734
438,0.30465078,0.34907994,0.0,0.04139313,0.2753978
439,0.30452156,0.34822166,0.0,0.041058883,0.27467674
440,0.30438486,0.34771216,0.0,0.041009203,0.2743111
441,0.30430195,0.34724542,0.0,0.04082881,0.27394864
442,0.30425718,0.34685308,0.0,0.040326357,0.2736028
443,0.3040855,0.34647068,0.0,0.03916216,0.2731623
444,0.30393752,0.34606087,0.0,0.0382248,0.27278313
445,0.30390376,0.34570158,0.0,0.037841856,0.27251512
446,0.30392167,0.34531677,0.0,0.03746678,0.27219236
447,0.30392483,0.3451068,0.0,0.037413865,0.272102
448,0.3039238,0.34448892,0.0,0.036956444,0.2714451
449,0.30395702,0.34375817,0.0,0.03618583,0.2706846
450,0.3039655,0.34308887,0.0,0.035339937,0.2700435
451,0.30392337,0.3426531,0.0,0.03489487,0.2697326
452,0.30390084,0.34246448,0.0,0.03463058,0.26964927
453,0.3032384,0.3423115,0.0,0.03418967,0.2692173
454,0.30246085,0.34238362,0.0,0.034350052,0.2690697
455,0.30135262,0.34232816,0.0,0.034167662,0.26853457
